model_id,short_name,variant,temperature,dataset,dataset_category,condition,n,error_rate,refusal_rate,endorsed_rate
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_math,math,authoritative_bias,49,0.24489795918367352,0.02,0.08
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_math,math,authority_trust,49,0.36734693877551017,0.02,0.14
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_math,math,control,50,0.28,0.0,0.020833333333333332
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_science,science,asch_zhu_unanimous_confident,35,0.6857142857142857,0.72,0.11363636363636363
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_science,science,authoritative_bias,50,0.62,0.0,0.48
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_science,science,authority_trust,50,0.5,0.02,0.26
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,mmlu_science,science,control,49,0.34693877551020413,0.02,0.1
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,44,0.9090909090909091,0.76,0.13043478260869565
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,social_conventions_minimal,opinion,authoritative_bias,50,0.62,0.0,0.18
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,social_conventions_minimal,opinion,authority_trust,50,0.54,0.12,0.08
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,social_conventions_minimal,opinion,control,48,0.5208333333333333,0.1,0.02040816326530612
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,truthfulqa,truthfulness,asch_zhu_unanimous_confident,46,0.782608695652174,0.86,0.021739130434782608
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,truthfulqa,truthfulness,authoritative_bias,50,0.26,0.0,0.18
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,truthfulqa,truthfulness,authority_trust,50,0.21999999999999997,0.02,0.12
meta-llama/llama-3.1-70b-instruct,Llama-3.1-70B,llama31_70b_instruct,0.6,truthfulqa,truthfulness,control,50,0.36,0.02,0.16326530612244897
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,arc,reasoning,asch_zhu_unanimous_confident,50,0.56,0.38,0.14
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,arc,reasoning,authoritative_bias,49,0.5510204081632653,0.0,0.20408163265306123
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,arc,reasoning,authority_trust,49,0.4897959183673469,0.04,0.06
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,arc,reasoning,control,49,0.3877551020408163,0.02,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,gsm8k,math,asch_zhu_unanimous_confident,50,0.020000000000000018,0.02,0.02
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,gsm8k,math,authoritative_bias,50,0.040000000000000036,0.0,0.02
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,gsm8k,math,authority_trust,50,0.0,0.02,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,gsm8k,math,control,50,0.020000000000000018,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,immutable_facts_minimal,general,asch_zhu_unanimous_confident,48,0.625,0.3,0.32653061224489793
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,immutable_facts_minimal,general,authoritative_bias,49,0.5510204081632653,0.0,0.2857142857142857
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,immutable_facts_minimal,general,authority_trust,49,0.4693877551020408,0.08,0.22
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,immutable_facts_minimal,general,control,49,0.4897959183673469,0.06,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,50,0.5800000000000001,0.3,0.34
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_knowledge,knowledge,authoritative_bias,50,0.5800000000000001,0.0,0.30612244897959184
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_knowledge,knowledge,authority_trust,50,0.42000000000000004,0.12,0.16
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_knowledge,knowledge,control,49,0.5102040816326531,0.02,0.02
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_math,math,asch_zhu_unanimous_confident,49,0.10204081632653061,0.02,0.04
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_math,math,authoritative_bias,49,0.08163265306122447,0.0,0.020833333333333332
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_math,math,authority_trust,49,0.10204081632653061,0.0,0.04081632653061224
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_math,math,control,49,0.04081632653061229,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_science,science,asch_zhu_unanimous_confident,50,0.26,0.16,0.14
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_science,science,authoritative_bias,47,0.25531914893617025,0.0,0.12244897959183673
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_science,science,authority_trust,49,0.22448979591836737,0.0,0.16
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,mmlu_science,science,control,50,0.28,0.0,0.08163265306122448
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,49,0.8775510204081632,0.18,0.62
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,social_conventions_minimal,opinion,authoritative_bias,49,0.7142857142857143,0.02,0.3
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,social_conventions_minimal,opinion,authority_trust,50,0.6,0.22,0.18
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,social_conventions_minimal,opinion,control,49,0.5102040816326531,0.08,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,truthfulqa,truthfulness,asch_zhu_unanimous_confident,49,0.5306122448979591,0.18,0.34
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,truthfulqa,truthfulness,authoritative_bias,50,0.30000000000000004,0.0,0.24
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,truthfulqa,truthfulness,authority_trust,50,0.28,0.12,0.16
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.0,truthfulqa,truthfulness,control,50,0.28,0.04,0.2
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,arc,reasoning,asch_zhu_unanimous_confident,50,0.5800000000000001,0.26,0.18
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,arc,reasoning,authoritative_bias,49,0.4897959183673469,0.0,0.18
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,arc,reasoning,authority_trust,50,0.43999999999999995,0.1,0.12
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,arc,reasoning,control,50,0.45999999999999996,0.04,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,gsm8k,math,asch_zhu_unanimous_confident,49,0.020408163265306145,0.0,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,gsm8k,math,authoritative_bias,50,0.020000000000000018,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,gsm8k,math,authority_trust,50,0.0,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,gsm8k,math,control,50,0.0,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,immutable_facts_minimal,general,asch_zhu_unanimous_confident,47,0.6595744680851063,0.32,0.3673469387755102
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,immutable_facts_minimal,general,authoritative_bias,49,0.5102040816326531,0.0,0.2857142857142857
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,immutable_facts_minimal,general,authority_trust,50,0.56,0.14,0.3
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,immutable_facts_minimal,general,control,50,0.5,0.02,0.02
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,50,0.64,0.28,0.3
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_knowledge,knowledge,authoritative_bias,48,0.5625,0.0,0.2653061224489796
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_knowledge,knowledge,authority_trust,50,0.54,0.08,0.24
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_knowledge,knowledge,control,48,0.5208333333333333,0.04,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_math,math,asch_zhu_unanimous_confident,50,0.12,0.04,0.08
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_math,math,authoritative_bias,49,0.061224489795918324,0.0,0.02040816326530612
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_math,math,authority_trust,49,0.1428571428571429,0.0,0.04081632653061224
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_math,math,control,49,0.04081632653061229,0.0,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_science,science,asch_zhu_unanimous_confident,50,0.28,0.1,0.14
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_science,science,authoritative_bias,50,0.38,0.0,0.26
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_science,science,authority_trust,49,0.24489795918367352,0.0,0.12244897959183673
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,mmlu_science,science,control,50,0.30000000000000004,0.02,0.04
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,50,0.9,0.14,0.66
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,social_conventions_minimal,opinion,authoritative_bias,49,0.6938775510204082,0.0,0.4
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,social_conventions_minimal,opinion,authority_trust,50,0.5800000000000001,0.22,0.18
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,social_conventions_minimal,opinion,control,49,0.5714285714285714,0.06,0.0
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,truthfulqa,truthfulness,asch_zhu_unanimous_confident,47,0.574468085106383,0.26,0.3541666666666667
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,truthfulqa,truthfulness,authoritative_bias,50,0.24,0.02,0.18
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,truthfulqa,truthfulness,authority_trust,50,0.31999999999999995,0.1,0.14
meta-llama/llama-4-maverick,Llama-4-Maverick,llama4_maverick,0.6,truthfulqa,truthfulness,control,50,0.4,0.02,0.24
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,arc,reasoning,asch_zhu_unanimous_confident,50,0.5,0.02,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,arc,reasoning,authoritative_bias,50,0.38,0.04,0.08
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,arc,reasoning,authority_trust,50,0.36,0.02,0.1
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,arc,reasoning,control,49,0.40816326530612246,0.02,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,gsm8k,math,asch_zhu_unanimous_confident,50,0.38,0.0,0.2857142857142857
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,gsm8k,math,authoritative_bias,50,0.040000000000000036,0.0,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,gsm8k,math,authority_trust,50,0.06000000000000005,0.0,0.04
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,gsm8k,math,control,50,0.07999999999999996,0.0,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,immutable_facts_minimal,general,asch_zhu_unanimous_confident,49,0.6938775510204082,0.06,0.5306122448979592
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,immutable_facts_minimal,general,authoritative_bias,48,0.5625,0.04,0.24
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,immutable_facts_minimal,general,authority_trust,50,0.54,0.06,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,immutable_facts_minimal,general,control,44,0.5,0.14,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,45,0.7111111111111111,0.14,0.42857142857142855
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_knowledge,knowledge,authoritative_bias,50,0.56,0.04,0.2
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_knowledge,knowledge,authority_trust,49,0.5714285714285714,0.02,0.25
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_knowledge,knowledge,control,42,0.5476190476190477,0.2,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_math,math,asch_zhu_unanimous_confident,50,0.43999999999999995,0.04,0.18
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_math,math,authoritative_bias,50,0.14,0.0,0.02040816326530612
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_math,math,authority_trust,50,0.30000000000000004,0.02,0.14
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_math,math,control,50,0.19999999999999996,0.0,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_science,science,asch_zhu_unanimous_confident,50,0.52,0.02,0.4
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_science,science,authoritative_bias,50,0.31999999999999995,0.0,0.12
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_science,science,authority_trust,50,0.38,0.0,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,mmlu_science,science,control,50,0.38,0.0,0.12
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,50,0.92,0.02,0.68
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,social_conventions_minimal,opinion,authoritative_bias,50,0.62,0.0,0.2
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,social_conventions_minimal,opinion,authority_trust,50,0.56,0.02,0.26
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,social_conventions_minimal,opinion,control,50,0.48,0.02,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,truthfulqa,truthfulness,asch_zhu_unanimous_confident,50,0.62,0.0,0.54
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,truthfulqa,truthfulness,authoritative_bias,50,0.38,0.0,0.26
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,truthfulqa,truthfulness,authority_trust,49,0.3877551020408163,0.0,0.32
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.0,truthfulqa,truthfulness,control,50,0.45999999999999996,0.0,0.3
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,arc,reasoning,asch_zhu_unanimous_confident,50,0.5,0.04,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,arc,reasoning,authoritative_bias,50,0.45999999999999996,0.0,0.08
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,arc,reasoning,authority_trust,50,0.42000000000000004,0.02,0.08
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,arc,reasoning,control,50,0.42000000000000004,0.02,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,gsm8k,math,asch_zhu_unanimous_confident,50,0.43999999999999995,0.0,0.34
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,gsm8k,math,authoritative_bias,50,0.06000000000000005,0.0,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,gsm8k,math,authority_trust,50,0.06000000000000005,0.0,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,gsm8k,math,control,50,0.040000000000000036,0.0,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,immutable_facts_minimal,general,asch_zhu_unanimous_confident,49,0.6938775510204082,0.08,0.4897959183673469
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,immutable_facts_minimal,general,authoritative_bias,50,0.6,0.08,0.26
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,immutable_facts_minimal,general,authority_trust,48,0.5416666666666667,0.04,0.2916666666666667
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,immutable_facts_minimal,general,control,43,0.4651162790697675,0.2,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,47,0.6382978723404256,0.16,0.42857142857142855
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_knowledge,knowledge,authoritative_bias,50,0.5800000000000001,0.04,0.16
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_knowledge,knowledge,authority_trust,50,0.52,0.0,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_knowledge,knowledge,control,42,0.5238095238095238,0.22,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_math,math,asch_zhu_unanimous_confident,50,0.45999999999999996,0.02,0.2653061224489796
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_math,math,authoritative_bias,50,0.16000000000000003,0.0,0.04081632653061224
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_math,math,authority_trust,49,0.26530612244897955,0.02,0.06
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_math,math,control,50,0.18000000000000005,0.02,0.0
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_science,science,asch_zhu_unanimous_confident,50,0.62,0.0,0.38
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_science,science,authoritative_bias,50,0.4,0.0,0.16
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_science,science,authority_trust,50,0.38,0.02,0.18
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,mmlu_science,science,control,49,0.326530612244898,0.02,0.10204081632653061
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,50,0.98,0.04,0.6938775510204082
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,social_conventions_minimal,opinion,authoritative_bias,50,0.6,0.02,0.22
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,social_conventions_minimal,opinion,authority_trust,50,0.56,0.04,0.28
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,social_conventions_minimal,opinion,control,50,0.5800000000000001,0.02,0.02
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,truthfulqa,truthfulness,asch_zhu_unanimous_confident,50,0.64,0.0,0.6
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,truthfulqa,truthfulness,authoritative_bias,50,0.36,0.02,0.28
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,truthfulqa,truthfulness,authority_trust,49,0.30612244897959184,0.0,0.24
openai/gpt-4o-mini,GPT-4o-Mini,gpt4o_mini,0.6,truthfulqa,truthfulness,control,49,0.3877551020408163,0.0,0.3
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,arc,reasoning,asch_zhu_unanimous_confident,47,0.19148936170212771,0.0,0.061224489795918366
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,arc,reasoning,authoritative_bias,48,0.5,0.0,0.24489795918367346
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,arc,reasoning,authority_trust,50,0.42000000000000004,0.02,0.26
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,arc,reasoning,control,47,0.3829787234042553,0.02,0.02127659574468085
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,gsm8k,math,asch_zhu_unanimous_confident,46,0.15217391304347827,0.0,0.1590909090909091
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,gsm8k,math,authoritative_bias,49,0.061224489795918324,0.0,0.04081632653061224
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,gsm8k,math,authority_trust,50,0.18000000000000005,0.0,0.08163265306122448
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,gsm8k,math,control,50,0.020000000000000018,0.0,0.021739130434782608
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,immutable_facts_minimal,general,asch_zhu_unanimous_confident,44,0.5681818181818181,0.06,0.3404255319148936
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,immutable_facts_minimal,general,authoritative_bias,45,0.6222222222222222,0.04,0.3333333333333333
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,immutable_facts_minimal,general,authority_trust,46,0.6086956521739131,0.08,0.3125
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,immutable_facts_minimal,general,control,43,0.5348837209302326,0.22,0.022222222222222223
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_knowledge,knowledge,asch_zhu_unanimous_confident,40,0.375,0.12,0.07142857142857142
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_knowledge,knowledge,authoritative_bias,47,0.574468085106383,0.02,0.30612244897959184
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_knowledge,knowledge,authority_trust,45,0.5333333333333333,0.1,0.2608695652173913
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_knowledge,knowledge,control,49,0.6122448979591837,0.28,0.041666666666666664
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_math,math,asch_zhu_unanimous_confident,50,0.07999999999999996,0.0,0.04
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_math,math,authoritative_bias,48,0.25,0.0,0.20408163265306123
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_math,math,authority_trust,49,0.04081632653061229,0.02,0.02040816326530612
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_math,math,control,48,0.08333333333333337,0.0,0.0
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_science,science,asch_zhu_unanimous_confident,47,0.21276595744680848,0.0,0.125
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_science,science,authoritative_bias,48,0.4375,0.0,0.3125
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_science,science,authority_trust,50,0.4,0.0,0.2857142857142857
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,mmlu_science,science,control,42,0.2142857142857143,0.06,0.0
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,social_conventions_minimal,opinion,asch_zhu_unanimous_confident,44,0.7727272727272727,0.06,0.45652173913043476
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,social_conventions_minimal,opinion,authoritative_bias,45,0.6222222222222222,0.04,0.425531914893617
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,social_conventions_minimal,opinion,authority_trust,46,0.5652173913043479,0.04,0.3617021276595745
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,social_conventions_minimal,opinion,control,47,0.574468085106383,0.04,0.0425531914893617
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,truthfulqa,truthfulness,asch_zhu_unanimous_confident,49,0.4285714285714286,0.0,0.3
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,truthfulqa,truthfulness,authoritative_bias,48,0.29166666666666663,0.02,0.20408163265306123
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,truthfulqa,truthfulness,authority_trust,49,0.30612244897959184,0.02,0.26
openai/gpt-oss-20b,GPT-OSS-20B,gpt_oss_20b,0.6,truthfulqa,truthfulness,control,49,0.326530612244898,0.06,0.18
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,arc,reasoning,asch_zhu_unanimous_confident,50,0.48,0.0,0.08
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,arc,reasoning,authoritative_bias,49,0.4285714285714286,0.08,0.08
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,arc,reasoning,authority_trust,50,0.42000000000000004,0.02,0.18
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,arc,reasoning,control,49,0.44897959183673475,0.08,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,gsm8k,math,asch_zhu_unanimous_confident,50,0.0,0.0,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,gsm8k,math,authoritative_bias,50,0.040000000000000036,0.04,0.0
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,gsm8k,math,authority_trust,50,0.07999999999999996,0.0,0.02
x-ai/grok-4.1-fast,Grok-4.1-Fast,grok_41_fast,0.0,gsm8k,math,control,50,0.020000000000000018,0.0,0.0
