idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
512,unknown,unmapped,filtered_wc_sample_500k-request-404-254,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,qwen3-coder-no_reasoning-30b-3a,llm_judged
513,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-34-93,0.2500,0.3333,0.0833,0.0358,0.0401,0.0043,1,0,-1,4,3,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.6033,0.7624,-0.1591,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
514,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-72-264,0.0000,0.0000,0.0000,0.7143,0.6250,-0.0893,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,phi4-mini-instruct,llm_judged
515,unknown,unmapped,tulu_v3.9_aya_100k-request-43-410,0.0000,0.0000,0.0000,0.0364,0.3554,0.3190,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,qwen3-no_reasoning-1.7b,llm_judged
516,unknown,unmapped,tulu_v3.9_aya_100k-request-71-192,1.0000,1.0000,0.0000,0.3333,0.3333,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
517,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-58-515,0.4000,0.5000,0.1000,0.0973,0.1893,0.0920,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1238,0.0000,0.1238,qwen3-no_reasoning-8b,qwen3-no_reasoning-0.6b,llm_judged
518,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-96-661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,yi-34b,llm_judged
519,unknown,unmapped,tulu-3-sft-personas-math-request-12-156,0.2000,0.4000,0.2000,0.0412,0.0792,0.0380,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
520,unknown,unmapped,tulu-3-sft-coconot-regenerated-request-11-823,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,qwen3-no_reasoning-4b,llm_judged
521,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-67-772,0.0000,0.0000,0.0000,0.0000,0.0186,0.0186,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1285,0.0000,0.1285,gpt-120b,qwen3-no_reasoning-1.7b,llm_judged
522,unknown,unmapped,filtered_wc_sample_500k-request-439-608,0.0000,0.0000,0.0000,0.0000,0.2500,0.2500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
523,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-73-443,0.0000,0.0000,0.0000,0.0444,0.0022,-0.0423,0,0,0,0,0,0,1,1,2,1352,1350,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
524,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-29-867,1.0000,1.0000,0.0000,0.0000,0.0714,0.0714,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
525,unknown,unmapped,multiturn_related_query_qwen_679,0.5000,0.5000,0.0000,0.0189,0.0000,-0.0189,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
526,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-1-951,1.0000,0.0000,-1.0000,0.0976,0.0779,-0.0196,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.4965,0.0000,3.4965,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
527,unknown,unmapped,tulu_v3.9_aya_100k-request-24-532,0.0000,0.0000,0.0000,0.2422,0.0612,-0.1810,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-7b,llm_judged
528,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-37-354,0.0000,1.0000,1.0000,0.0127,0.0000,-0.0127,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,gpt-4.1-2025-04-14,llm_judged
529,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-119-842,0.0000,0.0000,0.0000,0.0000,0.0481,0.0481,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,qwen3-no_reasoning-0.6b,llm_judged
530,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-51-978,0.5000,0.6000,0.1000,0.0243,0.1225,0.0983,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
531,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-19-224,0.0000,0.0000,0.0000,0.0058,0.0444,0.0387,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
532,unknown,unmapped,filtered_wc_sample_500k-request-424-201,0.3333,0.3333,0.0000,0.0083,0.0258,0.0175,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,yi-34b,llm_judged
533,unknown,unmapped,filtered_wc_sample_500k-request-424-259,0.5000,0.6667,0.1667,0.0643,0.8175,0.7532,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,llm_judged
534,unknown,unmapped,tulu-3-sft-personas-math-grade-request-30-243,0.5000,0.2500,-0.2500,0.1737,0.1875,0.0138,1,0,-1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6887,0.0000,0.6887,qwen3-no_reasoning-1.7b,qwen3-no_reasoning-0.6b,llm_judged
535,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-46-265,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
536,unknown,unmapped,IF_sft_data_verified_permissive-request-25-638,0.0000,0.0000,0.0000,0.0125,0.0146,0.0021,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-13b,llm_judged
537,unknown,unmapped,tulu-3-sft-personas-math-request-143-672,0.4000,0.4000,0.0000,0.0934,0.0809,-0.0125,0,0,0,1,3,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.1453,0.3843,-0.2390,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
538,unknown,unmapped,filtered_wc_sample_500k-request-409-558,1.0000,1.0000,0.0000,0.0000,0.7945,0.7945,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
539,unknown,unmapped,tulu-3-sft-personas-math-request-9-99,0.2500,0.4000,0.1500,0.0029,0.0702,0.0673,0,0,0,0,2,-2,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.4931,-0.4931,gpt-120b,yi-9b,llm_judged
540,unknown,unmapped,tulu_v3.9_aya_100k-request-88-802,0.5000,0.2500,-0.2500,0.0350,0.2417,0.2067,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,qwen3-no_reasoning-1.7b,llm_judged
541,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-49-502,0.0000,0.0000,0.0000,0.0124,0.0185,0.0061,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
542,unknown,unmapped,IF_sft_data_verified_permissive-request-19-722,0.0000,1.0000,1.0000,0.0538,1.0000,0.9462,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8929,0.0000,0.8929,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
543,unknown,unmapped,IF_sft_data_verified_permissive-request-24-516,1.0000,0.5000,-0.5000,0.0000,0.4091,0.4091,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
544,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-49-681,0.0000,0.0000,0.0000,0.0077,0.0164,0.0086,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,1,1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
545,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-131-955,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,phi4-mini-instruct,llm_judged
546,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-6-864,0.0000,0.0000,0.0000,0.0000,0.0026,0.0026,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
547,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-19-714,0.0000,0.0000,0.0000,0.0323,0.1087,0.0764,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
548,unknown,unmapped,correct-python-sft-187k-request-139-306,0.3333,0.4000,0.0667,0.0968,0.3621,0.2653,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
549,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-57-860,0.3333,0.5000,0.1667,0.1000,0.3103,0.2103,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
550,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-19-755,0.0000,0.0000,0.0000,0.0044,0.0214,0.0170,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2779,0.0000,0.2779,qwq-32b,yi-9b,llm_judged
551,unknown,unmapped,correct-python-sft-187k-request-66-799,0.0000,0.0000,0.0000,0.0717,0.2174,0.1457,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,qwq-32b,llm_judged
552,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-48-726,0.4000,0.4000,0.0000,0.1108,0.3519,0.2411,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
553,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-41-69,0.0000,0.0000,0.0000,0.0039,0.0071,0.0032,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.2800,0.0000,0.2800,gpt-4.1-2025-04-14,qwen3-no_reasoning-1.7b,llm_judged
554,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-35-812,0.0000,0.0000,0.0000,0.0089,0.0038,-0.0051,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-13b,phi4-mini-instruct,llm_judged
555,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-89-456,1.0000,0.5000,-0.5000,0.5798,0.0113,-0.5685,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-1b,llm_judged
556,unknown,unmapped,tulu_v3.9_sciriff_10k-request-7-66,0.5000,0.5000,0.0000,0.1136,0.2059,0.0922,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
557,unknown,unmapped,tulu-3-sft-personas-math-request-97-21,0.4000,0.4000,0.0000,0.0459,0.0365,-0.0095,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
558,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-41-479,0.1667,0.2500,0.0833,0.1652,0.2123,0.0471,0,0,0,0,0,0,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
559,unknown,unmapped,correct-python-sft-187k-request-160-60,0.3333,0.5000,0.1667,0.0510,0.0519,0.0010,0,0,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-8b,olmo2-1b,llm_judged
560,unknown,unmapped,flan_v2_converted-request-80-24,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
561,unknown,unmapped,correct-python-sft-187k-request-116-236,0.4000,0.4000,0.0000,0.1044,0.1304,0.0260,0,0,0,0,0,0,1,1,3,1,-2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
562,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-44-764,0.2500,0.2500,0.0000,0.0880,0.0988,0.0109,3,1,-2,4,0,4,1,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.3113,0.0000,0.3113,qwen3-no_reasoning-4b,qwen3-no_reasoning-1.7b,llm_judged
563,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-3-84,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
564,unknown,unmapped,filtered_wc_sample_500k-request-204-569,0.6667,0.5000,-0.1667,0.0108,0.0260,0.0152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
565,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-138-4,0.0000,0.0000,0.0000,0.1406,0.2381,0.0975,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
566,unknown,unmapped,tulu_v3.9_aya_100k-request-30-309,0.0000,0.0000,0.0000,0.0621,0.0030,-0.0592,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,phi4-mini-instruct,llm_judged
567,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-99-844,0.2500,0.3333,0.0833,0.0088,0.0057,-0.0031,1,0,-1,0,2,-2,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.4684,-0.4684,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
568,unknown,unmapped,IF_sft_data_verified_permissive-request-20-30,0.5000,0.5000,0.0000,0.4722,1.0000,0.5278,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
569,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-92-825,0.0000,0.0000,0.0000,0.1176,0.5962,0.4785,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
570,unknown,unmapped,filtered_wc_sample_500k-request-95-684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
571,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-70-123,0.0000,0.0000,0.0000,0.2377,0.3306,0.0928,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,qwen3-no_reasoning-0.6b,llm_judged
572,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-5-130,0.0000,0.0000,0.0000,0.0177,0.0217,0.0040,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
573,unknown,unmapped,tulu-3-sft-personas-math-request-98-736,0.5000,0.5000,0.0000,0.1368,0.2112,0.0744,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
574,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-77-435,0.2500,0.3333,0.0833,0.0010,0.0048,0.0038,2,0,-2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
575,unknown,unmapped,flan_v2_converted-request-82-336,0.6667,0.3333,-0.3333,0.0000,0.0059,0.0059,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
576,unknown,unmapped,tulu_v3.9_sciriff_10k-request-2-59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
577,unknown,unmapped,filtered_wc_sample_500k-request-313-132,0.0000,1.0000,1.0000,0.0000,0.2500,0.2500,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,phi4-mini-instruct,llm_judged
578,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-28-173,0.0000,0.0000,0.0000,0.1061,0.1250,0.0189,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,phi4-mini-instruct,llm_judged
579,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-25-202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
580,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-85-489,1.0000,0.2500,-0.7500,0.1514,0.1908,0.0394,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.2717,0.0000,0.2717,yi-9b,olmo2-1b,llm_judged
581,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-84-747,0.2000,0.3333,0.1333,0.0012,0.0016,0.0003,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
582,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-20-65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
583,unknown,unmapped,correct-python-sft-187k-request-148-213,0.3333,0.3333,0.0000,0.2276,0.2213,-0.0063,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
584,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-23-883,0.2000,0.2500,0.0500,0.0250,0.0505,0.0255,0,0,0,0,1,-1,0,0,3,1,-2,0,0,0,0,0,0,0,0,0,0.0000,0.2400,-0.2400,gpt-4.1-2025-04-14,gemma3-27b,llm_judged
585,unknown,unmapped,flan_v2_converted-request-56-55,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
586,unknown,unmapped,correct-python-sft-187k-request-47-947,0.0000,0.0000,0.0000,0.0079,0.1163,0.1083,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
587,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-3-901,0.0000,0.0000,0.0000,0.0058,0.0069,0.0011,0,0,0,1,0,1,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.2149,0.0000,0.2149,qwen3-no_reasoning-14b,olmo2-13b,llm_judged
588,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-354-710,1.0000,1.0000,0.0000,0.0000,0.0040,0.0040,0,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4302,0.0000,0.4302,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
589,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-45-330,0.0000,0.0000,0.0000,0.0000,0.0134,0.0134,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-1.7b,llm_judged
590,unknown,unmapped,tulu-3-sft-personas-math-request-59-395,0.6000,0.6000,0.0000,0.0330,0.1512,0.1183,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-1b,llm_judged
591,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-123-402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,yi-9b,llm_judged
592,unknown,unmapped,personahub_code_v2_34999-request-17-966,1.0000,0.4000,-0.6000,0.1448,0.0000,-0.1448,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-13b,llm_judged
593,unknown,unmapped,correct-python-sft-187k-request-148-205,0.5000,0.6000,0.1000,0.0000,0.1422,0.1422,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-4b,qwen3-no_reasoning-1.7b,llm_judged
594,unknown,unmapped,tulu-3-sft-personas-math-request-47-113,0.7500,0.5000,-0.2500,0.1086,0.2594,0.1508,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,yi-34b,llm_judged
595,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-6-78,0.0000,1.0000,1.0000,0.0000,0.0678,0.0678,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,2.6882,-2.6882,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
596,unknown,unmapped,IF_sft_data_verified_permissive-request-10-172,0.2000,1.0000,0.8000,0.0461,0.2686,0.2224,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
597,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-13-557,0.0000,0.0000,0.0000,0.1284,0.1765,0.0480,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
598,unknown,unmapped,flan_v2_converted-request-16-167,0.3333,0.3333,0.0000,0.1000,0.0769,-0.0231,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-32b,llm_judged
599,unknown,unmapped,multiturn_paraphrase_gpt_2442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
