idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
18246,unknown,unmapped,tulu-3-sft-personas-math-request-122-459,0.4000,0.4000,0.0000,0.1178,0.1290,0.0111,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18247,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-371-212,0.0000,0.0000,0.0000,0.0000,0.0018,0.0018,0,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9470,0.0000,0.9470,yi-34b,yi-9b,llm_judged
18248,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-44-373,0.0000,0.0000,0.0000,0.0042,0.0084,0.0042,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18249,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-61-317,0.0000,0.0000,0.0000,0.0260,0.0498,0.0238,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,olmo2-1b,llm_judged
18250,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-36-514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7855,1.1377,-0.3521,olmo2-13b,yi-34b,llm_judged
18251,unknown,unmapped,tulu-3-sft-coconot-regenerated-request-10-142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2843,0.0000,0.2843,qwen3-no_reasoning-4b,qwen3-no_reasoning-1.7b,llm_judged
18252,unknown,unmapped,flan_v2_converted-request-68-598,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18253,unknown,unmapped,IF_sft_data_verified_permissive-request-18-298,0.0000,0.0000,0.0000,0.4338,0.8696,0.4357,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18254,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-37-415,0.4000,0.4000,0.0000,0.1115,0.2538,0.1423,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18255,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-6-824,0.2500,0.3333,0.0833,0.0507,0.2173,0.1666,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18256,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-38-161,0.2500,0.2500,0.0000,0.0425,0.0843,0.0418,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18257,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-28-160,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18258,unknown,unmapped,correct-python-sft-187k-request-38-824,0.0000,0.0000,0.0000,0.0232,0.0070,-0.0162,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,qwen3-no_reasoning-0.6b,llm_judged
18259,unknown,unmapped,flan_v2_converted-request-54-398,0.0000,1.0000,1.0000,0.0000,0.6000,0.6000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18260,unknown,unmapped,multiturn_related_query_qwen_1301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
18261,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-60-867,0.3333,0.3333,0.0000,0.0240,0.1606,0.1365,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18262,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-79-242,0.6000,0.5000,-0.1000,0.1429,0.0000,-0.1429,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-1b,llm_judged
18263,unknown,unmapped,filtered_wc_sample_500k-request-324-143,0.0000,0.0000,0.0000,0.0155,0.0526,0.0371,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18264,unknown,unmapped,flan_v2_converted-request-57-933,0.5000,1.0000,0.5000,0.3214,0.2593,-0.0622,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18265,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-14-13,0.0000,0.0000,0.0000,0.0768,0.2614,0.1846,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0435,0.0000,0.0435,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-0.6b,llm_judged
18266,unknown,unmapped,filtered_wc_sample_500k-request-326-318,0.0000,0.0000,0.0000,0.0011,0.0053,0.0042,0,0,0,1,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1631,0.3222,-0.1591,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-1.7b,llm_judged
18267,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-39-575,0.0000,1.0000,1.0000,0.0000,0.3333,0.3333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18268,unknown,unmapped,multiturn_related_query_qwen_604,1.0000,1.0000,0.0000,0.3250,0.5000,0.1750,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_synthetic_context
18269,unknown,unmapped,tulu_v3.9_sciriff_10k-request-8-619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18270,unknown,unmapped,correct-python-sft-187k-request-75-57,0.0000,0.0000,0.0000,0.0837,0.0578,-0.0259,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18271,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-46-515,0.5000,0.0000,-0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18272,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-223-39,0.2500,0.2000,-0.0500,0.2169,0.6500,0.4331,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18273,unknown,unmapped,flan_v2_converted-request-16-759,1.0000,0.6667,-0.3333,0.1042,0.1250,0.0208,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18274,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-3-882,0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0,0,0,0,1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,1.1862,-1.1862,gpt-120b,olmo2-13b,llm_judged
18275,unknown,unmapped,correct-python-sft-187k-request-79-674,0.0000,0.0000,0.0000,0.0858,0.1134,0.0276,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-34b,olmo2-13b,llm_judged
18276,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-30-443,0.0000,0.0000,0.0000,0.0068,0.0160,0.0092,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4179,0.4275,-0.0096,qwen3-no_reasoning-14b,olmo2-1b,llm_judged
18277,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-1-687,0.0000,0.0000,0.0000,0.0058,0.0253,0.0194,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-7b,llm_judged
18278,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-67-702,0.0000,0.0000,0.0000,0.0255,0.0357,0.0102,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8258,0.0000,0.8258,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18279,unknown,unmapped,correct-python-sft-187k-request-26-928,0.2500,0.2500,0.0000,0.1553,0.1967,0.0414,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18280,unknown,unmapped,correct-python-sft-187k-request-112-68,0.4000,0.5000,0.1000,0.0814,0.0000,-0.0814,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18281,unknown,unmapped,tulu_v3.9_aya_100k-request-70-736,0.5000,0.0000,-0.5000,0.1553,0.1275,-0.0278,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,phi4-mini-instruct,llm_judged
18282,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-53-948,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18283,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-38-90,0.0000,0.0000,0.0000,0.0160,0.0376,0.0216,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18284,unknown,unmapped,tulu-3-sft-personas-math-request-32-409,0.8000,1.0000,0.2000,0.0151,0.0767,0.0616,0,0,0,0,2,-2,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,1.0604,-1.0604,qwen3-no_reasoning-4b,yi-9b,llm_judged
18285,unknown,unmapped,personahub_code_v2_34999-request-31-347,0.8000,0.8000,0.0000,0.1073,0.1544,0.0470,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18286,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-26-46,1.0000,0.0000,-1.0000,0.0820,0.0000,-0.0820,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,gemma3-12b,llm_judged
18287,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-92-292,0.4000,0.3333,-0.0667,0.1265,0.0749,-0.0516,0,0,0,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1177,0.3073,-0.1897,qwen3-no_reasoning-32b,yi-9b,llm_judged
18288,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-19-20,0.0000,0.0000,0.0000,0.2069,0.4000,0.1931,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18289,unknown,unmapped,tulu-3-sft-coconot-regenerated-request-8-994,0.0000,1.0000,1.0000,0.0312,0.0789,0.0477,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18290,unknown,unmapped,correct-python-sft-187k-request-159-917,0.4000,0.6667,0.2667,0.0361,0.0000,-0.0361,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8278,0.0000,0.8278,qwen3-coder-no_reasoning-30b-3a,phi4-mini-instruct,llm_judged
18291,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-1-580,0.0000,0.0000,0.0000,0.0000,0.0034,0.0034,2,0,-2,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0.1233,0.2438,-0.1205,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
18292,unknown,unmapped,filtered_wc_sample_500k-request-448-975,1.0000,1.0000,0.0000,0.0923,0.7105,0.6182,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18293,unknown,unmapped,flan_v2_converted-request-65-205,0.5000,0.0000,-0.5000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18294,unknown,unmapped,multiturn_paraphrase_gpt_2619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
18295,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-95-8,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18296,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-108-528,0.3333,0.3333,0.0000,0.0000,0.0031,0.0031,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18297,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-61-880,0.5000,1.0000,0.5000,0.0241,0.2561,0.2320,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,olmo2-13b,llm_judged
18298,unknown,unmapped,tulu-3-sft-personas-math-request-32-481,0.2000,0.2000,0.0000,0.0503,0.0936,0.0434,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,olmo2-1b,llm_judged
18299,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-136-669,0.3333,0.6667,0.3333,0.0120,0.0000,-0.0120,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.2129,0.0000,1.2129,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18300,unknown,unmapped,tulu-3-sft-personas-instruction-following-o3-request-3-701,0.0000,0.0000,0.0000,0.0118,0.0000,-0.0118,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18301,unknown,unmapped,tulu_v3.9_table_gpt_5k-request-1-880,0.5000,0.5000,0.0000,0.2211,0.3443,0.1232,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18302,unknown,unmapped,correct-python-sft-187k-request-139-76,0.3333,0.3333,0.0000,0.0714,0.0628,-0.0087,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,olmo2-7b,llm_judged
18303,unknown,unmapped,tulu-3-sft-personas-algebra-request-17-602,0.2000,0.2000,0.0000,0.0636,0.0286,-0.0350,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-coder-no_reasoning-30b-3a,olmo2-1b,llm_judged
18304,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-100-275,0.0000,0.0000,0.0000,0.0317,0.0432,0.0115,0,0,0,0,0,0,0,0,5,2,-3,0,0,0,1,0,-1,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18305,unknown,unmapped,tulu-3-sft-personas-algebra-request-9-321,0.2000,0.3333,0.1333,0.2085,0.2857,0.0772,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.5510,0.0000,0.5510,gpt-4.1-2025-04-14,olmo2-1b,llm_judged
18306,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-122-703,0.0000,0.0000,0.0000,0.0044,0.0549,0.0505,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18307,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-43-180,0.0000,0.0000,0.0000,0.0629,0.0357,-0.0271,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwq-32b,olmo2-1b,llm_judged
18308,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-34-743,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,qwen3-no_reasoning-0.6b,llm_judged
18309,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-91-590,0.4000,0.5000,0.1000,0.0086,0.0835,0.0749,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1141,0.2803,-0.1662,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18310,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-41-90,0.0000,0.0000,0.0000,0.0000,0.1087,0.1087,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18311,unknown,unmapped,tulu_v3.9_sciriff_10k-request-2-317,0.5000,0.5000,0.0000,0.0196,0.1039,0.0843,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3526,0.0000,0.3526,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18312,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-51-826,0.3333,1.0000,0.6667,0.2376,0.3267,0.0891,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18313,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-38-149,0.0000,0.0000,0.0000,0.0365,0.0532,0.0168,0,0,0,0,2,-2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0000,0.7710,-0.7710,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18314,unknown,unmapped,multiturn_paraphrase_gpt_746,0.6667,1.0000,0.3333,0.2419,0.8571,0.6152,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
18315,unknown,unmapped,tulu-3-sft-personas-math-request-105-499,0.2000,0.4000,0.2000,0.0939,0.1466,0.0527,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18316,unknown,unmapped,tulu-3-sft-personas-algebra-request-12-373,0.4000,0.5000,0.1000,0.1049,0.1628,0.0579,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18317,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-3-519,0.0000,0.0000,0.0000,0.0144,0.0310,0.0167,0,0,0,0,1,-1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.4136,-0.4136,qwen3-coder-no_reasoning-30b-3a,olmo2-7b,llm_judged
18318,unknown,unmapped,flan_v2_converted-request-81-398,0.6667,0.5000,-0.1667,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18319,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-15-293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18320,unknown,unmapped,IF_sft_data_verified_permissive-request-24-232,0.0000,0.0000,0.0000,0.1053,0.0270,-0.0782,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18321,unknown,unmapped,correct-python-sft-187k-request-165-997,0.6000,0.3333,-0.2667,0.0153,0.0928,0.0775,0,0,0,0,0,0,0,0,4,1,-3,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,yi-34b,llm_judged
18322,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-55-169,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18323,unknown,unmapped,correct-python-sft-187k-request-117-969,0.1667,0.3333,0.1667,0.1682,0.1554,-0.0128,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-8b,olmo2-7b,llm_judged
18324,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-25-493,1.0000,0.0000,-1.0000,0.0244,0.0000,-0.0244,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,mistral-24b,olmo2-1b,llm_judged
18325,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-95-545,0.0000,0.0000,0.0000,0.0063,0.0200,0.0137,0,0,0,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.5169,-0.5169,gpt-20b,yi-9b,llm_judged
18326,unknown,unmapped,multiturn_self_talk_qwen_1336,0.5000,0.5000,0.0000,0.0625,0.0000,-0.0625,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
18327,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-4-34,0.0000,0.0000,0.0000,0.0074,0.0064,-0.0010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18328,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-74-708,0.5000,0.4000,-0.1000,0.0534,0.0765,0.0230,0,0,0,0,0,0,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,phi4-mini-instruct,llm_judged
18329,unknown,unmapped,tulu_v3.9_table_gpt_5k-request-5-938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-0.6b,olmo2-13b,llm_judged
18330,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-88-690,0.3333,0.0000,-0.3333,0.0390,0.0000,-0.0390,0,0,0,0,0,0,0,0,3,1,-2,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,olmo2-1b,llm_judged
18331,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-320-146,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
18332,unknown,unmapped,multiturn_paraphrase_gpt_1011,1.0000,0.3333,-0.6667,0.0602,0.4722,0.4120,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
