idx,source_dataset,domain_canonical,prompt_id,w_struct_jaccard,l_struct_jaccard,delta_struct_jaccard,w_ngram_overlap,l_ngram_overlap,delta_ngram_overlap,w_sycophancy,l_sycophancy,delta_sycophancy,w_correction,l_correction,delta_correction,w_affirm_prefix,l_affirm_prefix,w_max_run,l_max_run,delta_max_run,w_consensus_hits,l_consensus_hits,delta_consensus_hits,w_has_run_5,l_has_run_5,delta_has_run_5,w_peer_frame_count,l_peer_frame_count,delta_peer_frame_count,w_correction_per_1k,l_correction_per_1k,delta_correction_per_1k,chosen_model,rejected_model,preference_type
2912,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-238-611,0.0000,0.0000,0.0000,0.0000,0.3860,0.3860,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2913,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-8-888,0.0000,0.0000,0.0000,0.0063,0.0201,0.0138,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2914,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-119-488,0.0000,0.0000,0.0000,0.0130,0.0098,-0.0032,0,0,0,1,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0878,0.3625,-0.2747,qwq-32b,phi4-mini-instruct,llm_judged
2915,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-61-243,1.0000,0.0000,-1.0000,0.0171,0.0171,0.0000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,olmo2-1b,llm_judged
2916,unknown,unmapped,correct-python-sft-187k-request-87-153,0.0000,0.0000,0.0000,0.1709,0.1064,-0.0646,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,gpt-20b,llm_judged
2917,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-37-518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,1,-1,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,1.7452,-1.7452,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2918,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-5-377,0.2500,0.5000,0.2500,0.0579,0.2451,0.1872,2,0,-2,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0922,0.3511,-0.2589,qwen3-no_reasoning-30b-3a,olmo2-7b,llm_judged
2919,unknown,unmapped,correct-python-sft-187k-request-93-800,0.3333,0.4000,0.0667,0.1650,0.2523,0.0873,0,0,0,0,0,0,1,1,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2920,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-50-517,0.0000,0.5000,0.5000,0.5000,0.0000,-0.5000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-7b,llm_judged
2921,unknown,unmapped,tulu-3-sft-personas-math-grade-request-50-836,0.2500,0.3333,0.0833,0.0681,0.1450,0.0769,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-1b,yi-9b,llm_judged
2922,unknown,unmapped,tulu_v3.9_sciriff_10k-request-4-391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2923,unknown,unmapped,IF_sft_data_verified_permissive-request-6-186,0.7500,0.2500,-0.5000,0.0470,0.5000,0.4530,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2924,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-45-770,0.0000,0.0000,0.0000,0.0000,0.0065,0.0065,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2925,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-104-950,0.1667,0.2000,0.0333,0.0032,0.0250,0.0218,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2926,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-267-216,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2927,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-94-471,0.2500,0.3333,0.0833,0.0341,0.0287,-0.0054,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.1953,0.0000,0.1953,qwen3-no_reasoning-30b-3a,yi-9b,llm_judged
2928,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-21-320,1.0000,0.0000,-1.0000,0.0000,0.0066,0.0066,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2929,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-35-132,0.3333,0.3333,0.0000,0.0682,0.1080,0.0398,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-0.6b,llm_judged
2930,unknown,unmapped,IF_sft_data_verified_permissive-request-2-192,0.5000,1.0000,0.5000,0.0119,0.9176,0.9057,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-4b,qwen3-no_reasoning-0.6b,llm_judged
2931,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-61-970,0.0000,0.0000,0.0000,0.0350,0.0721,0.0371,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,olmo2-7b,llm_judged
2932,unknown,unmapped,tulu-3-sft-personas-algebra-request-8-106,1.0000,0.2500,-0.7500,0.0726,0.0297,-0.0429,0,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1.3787,1.0121,0.3665,yi-34b,yi-9b,llm_judged
2933,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-311-25,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,olmo2-7b,llm_judged
2934,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-97-424,0.5000,0.6667,0.1667,0.0638,0.2140,0.1502,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.2849,0.0000,0.2849,qwen3-no_reasoning-14b,qwen3-no_reasoning-0.6b,llm_judged
2935,unknown,unmapped,filtered_wc_sample_500k-request-400-582,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2936,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-54-529,0.2000,0.2500,0.0500,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2937,unknown,unmapped,flan_v2_converted-request-45-502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2938,unknown,unmapped,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-20-333,0.6667,0.6667,0.0000,0.0110,0.0306,0.0196,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2939,unknown,unmapped,filtered_wc_sample_500k-request-1-932,0.0000,0.0000,0.0000,0.0139,0.0482,0.0343,0,0,0,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.9407,-0.9407,qwen3-coder-no_reasoning-30b-3a,olmo2-7b,llm_judged
2940,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-45-118,0.4000,0.4000,0.0000,0.2416,0.4501,0.2086,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2941,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-14-5,0.0000,0.0000,0.0000,0.0036,0.0109,0.0073,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.2617,0.0000,0.2617,qwen3-no_reasoning-30b-3a,olmo2-1b,llm_judged
2942,unknown,unmapped,multiturn_related_query_gpt_2384,0.4000,0.7500,0.3500,0.1897,0.1311,-0.0585,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
2943,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-4-283,0.2000,0.2500,0.0500,0.0597,0.1429,0.0832,1,2,1,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0679,0.1309,-0.0631,qwen3-no_reasoning-30b-3a,qwen3-no_reasoning-8b,llm_judged
2944,unknown,unmapped,tulu_v3.9_table_gpt_5k-request-3-247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2945,unknown,unmapped,filtered_wc_sample_500k-request-278-364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,phi4-mini-instruct,llm_judged
2946,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-54-168,0.3333,0.3333,0.0000,0.0032,0.0759,0.0726,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-7b,llm_judged
2947,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-50-307,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2948,unknown,unmapped,flan_v2_converted-request-14-620,0.6667,0.6667,0.0000,0.1447,0.1806,0.0358,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,qwen3-no_reasoning-4b,llm_judged
2949,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-44-4,0.6667,0.5000,-0.1667,0.4312,0.9000,0.4688,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2950,unknown,unmapped,flan_v2_converted-request-49-813,0.5000,0.5000,0.0000,0.0968,0.0417,-0.0551,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2951,unknown,unmapped,multiturn_self_talk_qwen_942,1.0000,0.5000,-0.5000,0.0514,0.0365,-0.0149,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,multiturn_self_talk
2952,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-88-577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-32b,olmo2-7b,llm_judged
2953,unknown,unmapped,tulu-3-sft-personas-math-request-39-751,0.5000,0.2000,-0.3000,0.0289,0.0031,-0.0258,0,0,0,0,1,-1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.0000,0.2014,-0.2014,qwen3-no_reasoning-14b,gemma3-12b,llm_judged
2954,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-128-461,0.0000,0.3333,0.3333,0.0667,0.1461,0.0794,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-14b,phi4-mini-instruct,llm_judged
2955,unknown,unmapped,multiturn_self_talk_gpt_437,0.5000,1.0000,0.5000,0.0574,0.4183,0.3609,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_self_talk
2956,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-53-431,0.4000,0.6000,0.2000,0.2533,0.2876,0.0342,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2957,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-26-638,0.2500,0.0000,-0.2500,0.0556,0.1333,0.0778,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2958,unknown,unmapped,multiturn_paraphrase_gpt_3161,0.2500,0.2500,0.0000,0.4135,0.4552,0.0417,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4o,gpt-3.5,multiturn_synthetic_context
2959,unknown,unmapped,correct-python-sft-187k-request-148-502,0.3333,0.5000,0.1667,0.1254,0.0660,-0.0594,0,0,0,0,0,0,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-27b,yi-9b,llm_judged
2960,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-28-960,1.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2961,unknown,unmapped,tulu_v3.9_sciriff_10k-request-5-915,0.0000,0.0000,0.0000,0.0541,0.0769,0.0229,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2962,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-275-300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,qwen3-no_reasoning-0.6b,llm_judged
2963,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-71-998,0.1667,0.4000,0.2333,0.0000,0.0123,0.0123,0,0,0,0,0,0,1,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2964,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-70-214,0.2500,0.3333,0.0833,0.0951,0.1182,0.0231,0,0,0,1,0,1,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.3029,0.0000,0.3029,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2965,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-115-621,0.0000,1.0000,1.0000,0.0805,0.0947,0.0142,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,phi4-mini-instruct,olmo2-13b,llm_judged
2966,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-179-538,0.5000,0.5000,0.0000,0.0828,0.6583,0.5755,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2967,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-13-582,0.5000,0.2500,-0.2500,0.0140,0.0564,0.0424,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1539,0.3824,-0.2285,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2968,unknown,unmapped,ultrafeedback_cleaned_olmo2_7b-request-16-823,0.0000,0.0000,0.0000,0.0000,0.8276,0.8276,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2969,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-9-914,0.0000,0.0000,0.0000,0.0176,0.0468,0.0292,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,olmo2-1b,llm_judged
2970,unknown,unmapped,tulu_v3.9_open_math_2_gsm8k_50k-request-19-564,0.0000,0.0000,0.0000,0.0625,0.1036,0.0411,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,olmo2-7b,qwen3-no_reasoning-0.6b,llm_judged
2971,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-40-279,1.0000,0.0000,-1.0000,0.0000,0.0092,0.0092,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2972,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-85-473,0.3333,0.3333,0.0000,0.0116,0.0292,0.0175,2,0,-2,1,2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1618,0.4888,-0.3269,gemma3-27b,qwen3-no_reasoning-0.6b,llm_judged
2973,unknown,unmapped,Wildchat-1M-gpt-4.1-regenerated-english-request-188-6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gemma3-12b,qwen3-no_reasoning-30b-3a,llm_judged
2974,unknown,unmapped,tulu_v3.9_sciriff_10k-request-5-963,0.2500,0.3333,0.0833,0.0811,0.0833,0.0023,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2975,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-26-107,0.0000,0.0000,0.0000,0.0000,0.0024,0.0024,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-4b,phi4-mini-instruct,llm_judged
2976,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-2-25,0.0000,0.5000,0.5000,0.0000,0.0263,0.0263,0,0,0,0,2,-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.3117,-0.3117,yi-34b,olmo2-1b,llm_judged
2977,unknown,unmapped,tulu-3-sft-personas-math-request-128-984,0.4000,0.4000,0.0000,0.0570,0.0358,-0.0212,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-1.7b,olmo2-7b,llm_judged
2978,unknown,unmapped,Wildchat-1m-gpt-4.1-regeneration-not-english-request-188-701,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2979,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-8-778,0.3333,0.5000,0.1667,0.0251,0.0226,-0.0025,2,0,-2,1,1,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.1898,0.3261,-0.1363,gemma3-4b,olmo2-1b,llm_judged
2980,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-123-94,0.0000,1.0000,1.0000,0.1029,0.1935,0.0906,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2981,unknown,unmapped,tulu_v3.9_aya_100k-request-87-470,0.0000,0.0000,0.0000,0.0000,0.0284,0.0284,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,yi-9b,qwen3-no_reasoning-1.7b,llm_judged
2982,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-64-755,0.0000,0.0000,0.0000,0.0741,0.0000,-0.0741,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2983,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-76-615,1.0000,0.5000,-0.5000,0.0745,0.0000,-0.0745,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2984,unknown,unmapped,flan_v2_converted-request-77-538,0.6667,1.0000,0.3333,0.2500,0.3284,0.0784,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2985,unknown,unmapped,tulu_v3.9_sciriff_10k-request-2-242,0.0000,0.0000,0.0000,0.5357,0.0000,-0.5357,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2986,unknown,unmapped,correct-python-sft-187k-request-181-538,0.4000,0.4000,0.0000,0.1008,0.1716,0.0708,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2987,unknown,unmapped,tulu-3-sft-personas-math-request-62-271,0.2500,0.4000,0.1500,0.0130,0.0789,0.0659,0,0,0,2,4,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4070,0.7294,-0.3224,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2988,unknown,unmapped,flan_v2_converted-request-41-176,0.0000,0.0000,0.0000,0.0000,0.8571,0.8571,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2989,unknown,unmapped,tulu-3-sft-personas-math-request-60-411,0.4000,0.6667,0.2667,0.0950,0.0123,-0.0827,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.4037,0.2904,0.1134,olmo2-1b,gemma3-12b,llm_judged
2990,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-139-850,0.0000,0.0000,0.0000,0.0443,0.1918,0.1475,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0215,0.0000,1.0215,mistral-24b,qwen3-no_reasoning-0.6b,llm_judged
2991,unknown,unmapped,flan_v2_converted-request-78-15,0.5000,1.0000,0.5000,0.2903,0.0250,-0.2653,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,3.6765,-3.6765,mistral-24b,qwen3-no_reasoning-0.6b,llm_judged
2992,unknown,unmapped,correct-python-sft-187k-request-43-55,0.0000,0.0000,0.0000,0.0127,0.0227,0.0100,0,0,0,8,1,7,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4936,0.5984,-0.1048,qwen3-no_reasoning-30b-3a,olmo2-7b,llm_judged
2993,unknown,unmapped,evol_codealpaca_heval_decontaminated-request-29-596,0.0000,0.0000,0.0000,0.0069,0.0214,0.0145,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2994,unknown,unmapped,OpenThoughts3-full-filtered-science-no-cot-request-98-191,0.0000,0.0000,0.0000,0.0116,0.0263,0.0147,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2995,unknown,unmapped,tulu-3-sft-personas-math-request-125-498,0.2000,0.2000,0.0000,0.0437,0.1889,0.1452,0,0,0,0,0,0,0,0,2,1,-1,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-4.1-2025-04-14,olmo2-7b,llm_judged
2996,unknown,unmapped,tulu_v3.9_wildjailbreak_decontaminated_50k-request-36-675,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-20b,olmo2-13b,llm_judged
2997,unknown,unmapped,flan_v2_converted-request-67-805,0.0000,0.0000,0.0000,0.0000,0.0741,0.0741,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,qwen3-no_reasoning-32b,qwen3-no_reasoning-0.6b,delta_learning
2998,unknown,unmapped,valpy_if_qwq_reasoning_verified_no_reasoning-request-119-916,0.0000,0.0000,0.0000,0.0000,0.0047,0.0047,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,gpt-120b,olmo2-1b,llm_judged
